	compare_ID	compare_content	SAO1	target_ID	target_content	SAO2	Dice	Inclusion	Lcs	Jac	Euclidean	Pearson	Spearman	Lin	Extended_SD	Leacock	Wu	Resnik	Jiang
171	CN2394043Y	、家具用接头，其包含结合件与契合件，其特征是：结合件为矩形长条体，其纵向凹设一契形的契合槽并于背面凸设定位凸柱，定位凸柱中心设有贯穿契合槽的定位孔；契合件亦为长条状，并具有与契合槽匹配的契合凸体，背面有定位凸柱，定位凸柱中心有贯穿契合凸体的定位孔。	('CN2394043Y', '^_^(家具用, 接头);^_^(包含, 结合件);(定位, 凸柱);(定位, 中心);(契合, 定位孔);(贯穿, 定位孔);(中心, 设有, 定位孔);(贯穿, 契合槽);(定位孔, 贯穿, 契合槽);(契合件, 为, 长条状);(契合, 凸体);(具有, 凸体);(定位, 凸柱);(有, 凸柱);(定位, 中心);(契合, 定位孔);(贯穿, 定位孔);(中心, 有, 定位孔);(契合, 凸体);(定位孔, 契合, 凸体)')	CN201039847Y	一种家具拆装扣，包括一基体，若干柱体和若干通孔，其特征在于：所述柱体设置在基体上端；所述通孔设置在基体上端；所述基体横截面可以为槽状；所述柱体可以是圆柱状。	('CN201039847Y', '^_^(家具, 拆装);^_^(包括, 基体);(柱体, 设置在, 基体);(通孔, 设置在, 基体);(横截面, 为, 槽状);(柱体, 是, 圆柱状)')	5.416666667	5.166666667	9.5	3.433333333	954.1165297	54.45444806	53.47313808	1.008995916	0.103076923	1	1	1.115578862	1.447893399
172	CN85204976U	、一种可拆装板式家具连接件，其特征是在一块长平板上带有两行方向相反的螺钉孔和在一行螺钉孔中间隔有数个园柱孔。。、可拆装板式家具连接件，其特征是在一块长平板上排列着数个燕尾槽榫、燕尾榫、长方孔和螺钉孔。。、可拆装板式家具连接件，其特征是在一个基体上带有方向相反的两个型燕尾槽榫。。、可拆装板式家具连接件，其特征是在一块长角铁的两个直角面上各有一行螺钉孔和在其中一行螺钉孔中间隔有数个园柱孔。	('CN85204976U', '^_^(可拆装, 家具连接件);(带有, 方向);(相反, 螺钉孔);(螺钉孔, 有, 园柱孔);^_^(可拆装, 家具连接件);(排列, 方孔);^_^(可拆装, 家具连接件);(带有, 方向);^_^(可拆装, 家具连接件);(螺钉孔, 有, 园柱孔)')	CN201039847Y	一种家具拆装扣，包括一基体，若干柱体和若干通孔，其特征在于：所述柱体设置在基体上端；所述通孔设置在基体上端；所述基体横截面可以为槽状；所述柱体可以是圆柱状。	('CN201039847Y', '^_^(家具, 拆装);^_^(包括, 基体);(柱体, 设置在, 基体);(通孔, 设置在, 基体);(横截面, 为, 槽状);(柱体, 是, 圆柱状)')	0.733333333	0.833333333	2	0.45	421.2321455	19.79705846	19.2999025	0	0.03	0	0	0	0
173	CN2760321Y	、一种家具后壁板专用固定连接条，其特征在于：包括本体，在本体的一侧纵向设有凸条，在本体的另一侧纵向设有凹槽。。、根据权利要求书或或所述的家具后壁板专用固定连接条，其特征在于：所述的家具后壁板专用固定连接条为金属连接条。。、根据权利要求书或或所述的家具后壁板专用固定连接条，其特征在于：所述的家具后壁板专用固定连接条为塑料连接条。	('CN2760321Y', '(包括, 本体);(纵向, 设有, 凸条);(纵向, 设有, 凹槽);(连接, 连接);(连接, 连接)')	CN201039847Y	一种家具拆装扣，包括一基体，若干柱体和若干通孔，其特征在于：所述柱体设置在基体上端；所述通孔设置在基体上端；所述基体横截面可以为槽状；所述柱体可以是圆柱状。	('CN201039847Y', '^_^(家具, 拆装);^_^(包括, 基体);(柱体, 设置在, 基体);(通孔, 设置在, 基体);(横截面, 为, 槽状);(柱体, 是, 圆柱状)')	1.55	0.75	1.5	0.5	293.2898434	13.27299123	13.10623791	0.000782254	0.130909091	0	0	0.010050336	0.038947252
174	CN201029452Y	一种带有裙部的乳胶手套，包括有乳胶手套本体，其特征在于：乳胶手套本体的套口连接有裙部。	('CN201029452Y', '^_^(带有, 裙部);^_^(乳胶手套, 带有, 裙部);^_^(有, 本体);^_^(包括, 本体);(有, 裙部)')	CN201076035Y	一种家用手套，它主要包括手套，其特征是在手套后部连接有袖套。	('CN201076035Y', '^_^(包括, 手套);(连接, 有袖套)')	0.5	0.5	0.5	0.5	58.8056248	3.31388802	3.264989125	0.501564507	0.142857143	0.5	0.5	0.520100672	0.577894504
175	CN2404102Y	内置式数显靶式流量计，包括由信号处理电路和显示器组成的数据处理装置，其特征在于：还包括传感装置和采样装置，传感装置包括传感器座和传感器，传感器由金属应变筒体和设于筒体内壁的应变片组成，采样装置包括靶杆和固定于靶杆上的靶片，靶杆固定于传感器的筒体外。	('CN2404102Y', '^_^(内置式, 数显, 流量计);^_^(组成, 数据处理装置);^_^(包括, 数据处理装置);(包括, 传感装置);(包括, 传感器座);(设于, 应变片);(包括, 靶杆);(固定于, 靶杆)')	CN2859465Y	、一种应变式靶式流量计，由受力信号发生体、传递杆、应变式测力传感器、传感器座体、上下固定座、信号处理及显示装置组成，其特征在于：应变式测力传感器通过传感器座体安装于下固定座上，信号处理及显示装置固定于上固定座上，应变式测力传感器包括中部有封闭隔层上下均形成肓孔的筒体和贴设于此筒体上侧壁的应变片，应变片通过导线与信号处理及显示装置连接；传递杆固定于筒体的下方，受力信号发生体紧固于传递杆的下端，上述受力信号发生体与流体流向相对应的受力面呈凸起弧面状。	('CN2859465Y', '^_^(发生体, 传递);^_^(固定座, 信号处理);^_^(显示装置, 组成);(测力传感器, 安装于, 固定座);(形成, 筒体);(中部, 有, 筒体);(测力传感器, 包括, 筒体);(隔层, 形成, 筒体);(固定于, 筒体);(发生体, 紧固于);(下端, 传递);(对应, 受力面);(发生体, 流向, 受力面);(受力面, 呈, 弧面状)')	3.60952381	3.166666667	5.5	2.533333333	605.1823435	50.21416561	50.06157504	2.149835368	0.114545455	2.34657359	2.25	3.925073801	2.027784635
176	CN2631657Y	、一种汽缸垫复合板辊轧机，包括动力装置，变速机构，传动机构，滚压成型系统，其特征在于：、上轧辊、下轧辊分别由万向联轴器与传动——变速机构相连结；、上轧辊定位夹紧由液压系统操作，上轧辊上所施压力大小和上轧辊与下轧辊之间的间隙大小，均采用电子式仪表自动检测，实现机电液一体化；、上轧辊与下轧辊之间的间隙调整，采用固定在机架上的调整手轮，再以一对伞齿轮连接调整机构，有手轮转动，则通过丝杠旋转带动楔块作水平移动，提升或降低上轧辊的高度。	('CN2631657Y', '^_^(包括, 动力装置);^_^(变速, 机构);^_^(传动, 机构);^_^(滚压, 成型, 系统);(传动, 变速, 机构);(液压系统, 操作);(施, 压力大小);(采用, 电子式仪表);(实现, 机电液);(间隙, 调整);(调整, 手轮);(采用, 手轮);(调整, 机构);(有, 转动);(带动, 楔块);(作, 水平移动);(提升, 高度)')	CN2772673Y	一种双向钢筋弯箍机，其特征在于减速机与弯曲轴之间连接有万向节联轴器。	('CN2772673Y', '(有, 联轴器)')	0.5	0.5	0.5	0.5	153.3734956	7.900029777	7.855222381	0.500782254	0.035555556	0.5	0.5	0.510050336	0.538947252
177	CN2472672Y	、一种医用微粒皮肤剪切器，它有普通剪刀的一对握柄，其特征在于：一对握柄上的剪刃主体是由多头成对排列的剪刃主体通过剪臂上的同一铰轴铰接构成。	('CN2472672Y', '^_^(有, 剪刀);(握柄, 主体);(主体, 是, 主体)')	CN2850856Y	、一种剪刀，包括由二剪刃通过铆钉铆合而成的剪刀夹合部及与该夹合部相连接的剪刀柄体，其特征在于：在剪刀夹合部侧边平行设置有一个或多个剪刀夹合部。	('CN2850856Y', '^_^(成, 夹合部);^_^(包括, 夹合部);(有, 一个)')	0	0	0	0	34.25004222	4	4	0	0.106666667	0	0	0	0
178	CN1220595C	一种苯胺涂敷膜转印装置，其特征在于：该装置由在印刷片材上涂敷紫外线固化型涂料的苯胺涂敷部，在对置状且轴心稍微前后位置的方式设置的第辊和第辊的加压接触部，使轴心位于前方的第辊支持塑料薄膜并供给该塑料薄膜，同时以印刷片材和第辊接触的方式供给印刷片材并进行接合的接合部，将紫外线照射到接合的层合体上而使涂料固化的紫外线固化机构，和剥离塑料薄膜以及印刷片材的剥落机构组成。。权利要求记载的苯胺涂敷膜转印装置，其特征在于苯胺涂敷部使用橡胶制固定辊和金属制涂漆辊和橡胶硬度为的橡胶制转移辊，或者使用金属制或橡胶硬度为的橡胶制涂漆辊和金属制或橡胶硬度为的橡胶制涂布辊，涂漆辊和转移辊或涂布辊的转速比为，采用表面粗糙度是μ以下的橡胶胶布版或树脂版进行图案印刷。。一种苯胺涂敷膜转印方法，其特征在于在苯胺涂布部，向印刷片材上涂敷紫外线固化型涂料后，使轴心位于前方的第辊支持上述塑料薄膜并供给塑料薄膜，同时以印刷片材和第辊接触的方式供给印刷片材并接合到以对置状且轴心稍微前后位置的方式设置的第辊和第辊的加压接触部，在此接合状态下，照射紫外线并固化涂料后，从印刷片材上剥下塑料薄膜。	('CN1220595C', '^_^(苯胺, 涂敷);^_^(涂敷, 膜, 转印装置);(涂敷, 涂料);(涂敷部, 涂敷, 涂料);^_^(权利, 要求);(涂敷部, 使用, 橡胶制);(金属制, 涂漆);(橡胶制, 转移辊);(金属制, 涂漆);(使用, 涂漆);(橡胶制, 涂布);(采用, 表面粗糙度);(进行, 图案);(表面粗糙度, 是, 图案);^_^(苯胺, 涂敷);^_^(转印, 方法);(涂敷, 涂料);(支持, 塑料薄膜);(使, 塑料薄膜);(位于, 前方);(第辊, 位于, 前方);(供给, 塑料薄膜);(方式, 供给, 片材);(设置, 第辊);(接合到, 第辊)')	CN1557634A	一种印刷表面处理装置，包括壳体输送带、放卷滚筒、固化装置、收卷滚筒、收纸等单元组成，其特征在于：输送带一端连接导辊，导辊的另一端固定在支架上，支架上固定装有压印滚筒，压印滚筒的左边由导辊构成印刷机收纸座传动放卷滚筒，压印滚筒的中间上方设有固化装置，压印滚筒的右边装有导辊传动收卷滚筒，收卷滚筒的导辊固定在支架上。连接输出皮带至收纸台。	('CN1557634A', '^_^(印刷, 表面处理装置);^_^(包括, 单元);(输送带, 连接, 导辊);(端固定在, 支架);(装有, 压印滚筒);(压印滚筒, 构成, 滚筒);(设有, 固化装置);(装有, 导辊);(收卷, 导辊);(导辊, 固定在, 支架);^_^(连接, 输出);^_^(输出至, 收纸台)')	3.25	2.75	6	1.666666667	1995.340434	113.3309626	113.4048684	0.933431364	0.054054054	2.079441542	1.5	11.99265758	1.880386898
179	CN1299920C	、一种激光图案压印生产工艺，包括以下主要步骤：①、将印刷品和激光透明膜分别安装在生产线上，②、在印刷品表面涂上一层紫外光油，③、将激光透明膜带有压纹面图案的一面与印刷品涂有紫外光油的一面压合，使激光透明膜的压纹面图案压印在印刷品的紫外光油层上，④、利用固化箱中的紫外灯照射印刷品，使印刷品上印有激光图案的紫外光油层固化，⑤、激光透明膜与印刷品脱离，将激光透明膜收卷回收，将印刷品收集；其特征在于：所述紫外灯放置在固化箱内部的内层腔室中，在上述过程中向固化箱内部的内层腔室输送空气；在上述第④步骤中，印刷品运行在固化箱的下方并紧靠着固化箱的透光玻璃，所述紫外灯的光线先透过内层腔室的透光玻璃，然后再透过固化箱的透光玻璃照射到印刷品上，同时由冷气机制造冷气，将冷气输送到固化箱中，降低固化箱里面和外围的温度，将固化箱透光玻璃和印刷品之间区域的温度控制在℃之间。	('CN1299920C', '^_^(图案, 压印, 生产工艺);^_^(包括, 步骤);^_^(步骤, 安装在, 生产线);^_^(涂, 光油);^_^(带有, 图案);^_^(一面, 带有, 图案);^_^(有, 光油);^_^(涂, 光油);^_^(一面, 有, 光油);^_^(使, 压印);^_^(压印在, 油层);^_^(紫外灯, 照射, 印刷品);^_^(使, 固化);^_^(有, 图案);^_^(印刷品, 脱离);^_^(收卷, 回收);^_^(印刷品, 收集);(紫外灯, 放置在, 腔室);(输送, 空气);(印刷品, 运行在, 固化箱);(靠, 透光玻璃);(光线, 透过, 透光玻璃);(透过, 透光玻璃);(透光玻璃, 照射到, 印刷品);(制造, 冷气);(输送到, 固化箱);(降低, 固化箱);(固化箱, 透光玻璃)')	CN1557634A	一种印刷表面处理装置，包括壳体输送带、放卷滚筒、固化装置、收卷滚筒、收纸等单元组成，其特征在于：输送带一端连接导辊，导辊的另一端固定在支架上，支架上固定装有压印滚筒，压印滚筒的左边由导辊构成印刷机收纸座传动放卷滚筒，压印滚筒的中间上方设有固化装置，压印滚筒的右边装有导辊传动收卷滚筒，收卷滚筒的导辊固定在支架上。连接输出皮带至收纸台。	('CN1557634A', '^_^(印刷, 表面处理装置);^_^(包括, 单元);(输送带, 连接, 导辊);(端固定在, 支架);(装有, 压印滚筒);(压印滚筒, 构成, 滚筒);(设有, 固化装置);(装有, 导辊);(收卷, 导辊);(导辊, 固定在, 支架);^_^(连接, 输出);^_^(输出至, 收纸台)')	4.421428571	3.333333333	6.5	2.516666667	1930.448777	89.74155997	89.69297532	1.806711018	0.116	2.193147181	2	5.440600624	1.906094538
180	CN2719578Y	、一种激光图案压印转移生产线，包括印刷品输送机构、印刷成品收集机构，其特征在于：该生产线还设有激光膜放卷机构、激光膜回收收卷机构、紫外光油涂布机构、压印转移机构、紫外光油固化机构，压印转移机构包括大转辊及压印辊，紫外光油涂布机构布置在印刷品输送机构后面，压印转移机构布置在紫外光油涂布机构和激光膜放卷机构后面，紫外光油固化机构布置在压印转移机构后面，激光膜回收收卷机构和印刷成品收集机构分别布置在紫外光油固化机构后面。	('CN2719578Y', '^_^(转移, 生产线);^_^(收集, 机构);^_^(包括, 机构);(激光膜, 回收, 机构);(生产线, 设有, 机构);(机构, 包括, 大转辊);(机构, 布置在, 机构);(机构, 布置在, 光油);(机构, 布置在, 机构);(机构, 收集, 机构);(机构, 布置在, 机构)')	CN1557634A	一种印刷表面处理装置，包括壳体输送带、放卷滚筒、固化装置、收卷滚筒、收纸等单元组成，其特征在于：输送带一端连接导辊，导辊的另一端固定在支架上，支架上固定装有压印滚筒，压印滚筒的左边由导辊构成印刷机收纸座传动放卷滚筒，压印滚筒的中间上方设有固化装置，压印滚筒的右边装有导辊传动收卷滚筒，收卷滚筒的导辊固定在支架上。连接输出皮带至收纸台。	('CN1557634A', '^_^(印刷, 表面处理装置);^_^(包括, 单元);(输送带, 连接, 导辊);(端固定在, 支架);(装有, 压印滚筒);(压印滚筒, 构成, 滚筒);(设有, 固化装置);(装有, 导辊);(收卷, 导辊);(导辊, 固定在, 支架);^_^(连接, 输出);^_^(输出至, 收纸台)')	3.838095238	1.75	2.5	1.375	1082.438906	46.69324081	46.28610065	1.174085227	0.088695652	1.34657359	1.25	3.236634212	2.235149448
