type,tfidf_cnt,tfidf&tar_cnt,tech_cnt,tech&tar_cnt,agentList_cnt,problem_cnt,problem&tar_cnt,func_cnt,func&tar_cnt,applicantFirst,target
1,1,0,45,0,2,24,0,10,0,北京百度网讯科技有限公司,1
1,1,0,44,0,2,23,0,16,0,苹果公司,1
1,1,0,34,0,2,17,0,9,0,罗伯特·博世有限公司,0
1,1,0,15,0,1,15,0,1,0,天津做票君机器人科技有限公司,1
1,1,0,174,0,1,69,0,18,0,大连理工大学,1
1,1,0,47,0,1,1,0,15,0,上海智臻智能网络科技股份有限公司,1
1,1,0,60,0,2,1,0,14,0,浙江大学,1
1,1,0,52,1,2,1,0,13,0,北京京东金融科技控股有限公司,1
1,1,0,113,0,2,28,0,13,0,北京亚控科技发展有限公司,1
1,1,0,51,0,2,1,0,11,0,郑州云海信息技术有限公司,1
1,1,0,419,0,1,48,0,47,0,江西省云眼大视界科技有限公司,1
1,1,0,65,0,1,1,0,15,0,上海网云信息咨询有限公司,1
1,1,0,186,1,1,67,1,24,0,吉首大学,1
1,1,0,83,0,1,1,0,16,0,中国农业科学院农产品加工研究所,0
1,1,0,49,0,1,23,0,1,0,苹果公司,1
1,1,0,100,0,1,1,0,23,0,国网天津市电力公司,0
1,1,0,49,0,1,21,0,8,0,中国海洋大学,1
1,1,0,45,1,2,1,0,21,0,招商信诺人寿保险有限公司,1
1,1,0,165,1,1,29,1,31,0,中国民航大学,1
1,1,0,71,0,1,48,0,21,0,扬州大学,0
1,1,0,63,0,1,1,0,13,0,北京京东尚科信息技术有限公司,0
1,1,0,65,0,1,1,0,14,0,郑州云海信息技术有限公司,1
1,1,0,61,0,2,1,0,13,0,北京万集科技股份有限公司,1
1,1,0,33,0,2,1,0,7,0,上海赛特斯信息科技股份有限公司,1
1,1,0,107,0,1,42,0,12,0,北京亚控科技发展有限公司,1
1,1,0,102,0,1,1,0,19,0,宜宾学院,1
1,1,0,58,0,2,1,0,21,0,郑州云海信息技术有限公司,1
1,1,0,101,1,1,1,0,25,0,湖南铁路科技职业技术学院,0
1,1,0,324,0,1,63,0,33,0,国家电网公司,0
1,1,0,102,0,1,1,0,13,0,王四春,0
1,1,0,73,1,1,1,0,1,0,北京国信宏数科技有限责任公司,1
1,1,0,24,0,1,13,0,8,0,大连民族大学,1
1,1,0,58,0,2,1,0,11,0,武汉网信安全技术股份有限公司,1
1,1,0,45,0,2,25,0,8,0,北京京东金融科技控股有限公司,0
1,1,0,14,0,1,1,0,1,0,昆明理工大学,1
1,1,0,192,0,2,69,0,27,0,大连理工大学,1
1,1,0,29,1,1,1,0,3,0,广州财略金融信息科技有限公司,0
1,1,0,98,0,1,21,0,15,0,北京大学,1
1,1,0,85,0,2,1,0,28,0,北京天诚同创电气有限公司,0
1,1,0,108,0,1,38,0,10,0,电子科技大学,1
1,1,0,91,0,1,15,0,25,0,北京交通大学,0
1,1,0,72,0,1,1,0,12,0,深圳市三宝创新智能有限公司,1
1,1,0,69,0,1,1,0,19,0,众安信息技术服务有限公司,1
1,1,0,37,0,2,1,0,1,0,英特尔公司,1
1,1,0,64,0,1,17,0,15,0,广东小天才科技有限公司,1
1,1,0,63,0,2,1,0,15,0,中国联合网络通信集团有限公司,0
1,1,0,150,0,1,1,0,43,0,武汉科技大学,0
1,1,0,62,0,1,1,0,5,0,海口盛源丰农业生产资料有限公司,0
1,1,0,54,0,1,1,0,9,0,南方电网科学研究院有限责任公司,1
1,1,0,92,0,1,1,0,15,0,同济大学,1
1,1,0,64,0,1,22,0,17,0,苏州大学,1
1,1,0,68,0,1,1,0,12,0,易先威,0
1,1,0,139,0,1,1,0,42,0,浙江大学城市学院,1
1,1,0,110,0,1,1,0,29,0,广东工业大学,1
1,1,0,44,0,2,1,0,16,0,奥克斯空调股份有限公司,1
1,1,0,119,0,1,57,0,19,0,哈尔滨工业大学,1
1,1,0,29,0,2,1,0,18,0,中国联合网络通信集团有限公司,1
1,1,0,72,0,1,1,0,9,0,华东师范大学,1
1,1,0,118,0,1,1,0,1,0,上海城建养护管理有限公司,0
1,1,0,96,0,1,1,0,10,0,天津大学,0
1,1,0,51,0,1,1,0,11,0,上海智臻智能网络科技股份有限公司,1
1,1,0,68,0,1,1,0,9,0,华东师范大学,1
1,1,0,88,0,2,1,0,12,0,中国农业大学,1
1,1,0,60,1,2,1,0,8,0,中国地质调查局发展研究中心,1
1,1,0,94,0,1,1,0,10,0,天津大学,0
1,1,0,157,0,1,44,0,30,0,广东电网有限责任公司信息中心,0
1,1,0,65,0,1,1,0,12,0,沈阳新松机器人自动化股份有限公司,1
1,1,0,39,0,1,1,0,1,0,安徽博森互联网科技有限公司,0
1,1,0,48,0,2,26,0,12,0,苏州思必驰信息科技有限公司,1
1,1,0,60,0,2,1,0,13,0,北京北信源信息安全技术有限公司,1
1,1,0,79,0,2,35,0,28,0,北京奇虎科技有限公司,0
1,1,0,55,0,1,1,0,6,0,安徽大尺度网络传媒有限公司,1
1,1,0,90,0,1,1,0,18,0,北京科技大学,1
1,1,0,84,0,2,1,0,5,0,北京京东尚科信息技术有限公司,0
1,1,0,129,0,1,59,0,18,0,浙江大学,1
1,1,0,57,0,1,1,0,8,0,百度在线网络技术(北京)有限公司,0
1,1,0,68,0,1,21,0,11,0,四川长虹电器股份有限公司,1
1,1,0,121,0,1,1,0,13,0,李辰洋,1
1,1,0,106,0,1,31,0,17,0,平安科技(深圳)有限公司,1
1,1,0,93,0,1,26,0,20,0,华东师范大学,1
1,1,0,92,0,1,39,0,28,0,高志远,0
1,1,0,62,0,1,21,0,11,0,南京信息工程大学,1
1,1,0,31,0,1,1,0,3,0,西安影视数据评估中心有限公司,1
1,1,0,154,0,1,1,0,33,0,国网安徽省电力有限公司合肥供电公司,1
1,1,0,55,0,1,1,0,16,0,中山大学,1
1,1,0,41,1,1,1,0,5,0,北京三正科技股份有限公司,1
1,1,0,81,0,1,30,0,13,0,国家电网有限公司,0
1,1,0,13,0,2,1,0,3,0,复旦大学,1
1,1,0,181,0,1,87,0,14,0,南开大学,1
1,1,0,249,0,1,1,0,31,0,郑州信大壹密科技有限公司,1
1,1,0,96,0,1,1,0,17,0,昆明理工大学,1
1,1,0,56,0,1,1,0,13,0,广东蔚海数问大数据科技有限公司,1
1,1,0,96,0,1,1,0,12,0,苏州至纤至悉信息科技有限公司,0
1,1,0,53,0,1,1,0,11,0,北京无线电测量研究所,1
1,1,0,93,0,2,1,0,16,0,云南电网有限责任公司,1
1,1,0,99,0,1,1,0,15,0,众安在线财产保险股份有限公司,0
1,1,0,77,0,1,1,0,22,0,重庆邮电大学,1
1,1,0,101,0,1,1,0,12,0,太原理工大学,1
1,1,0,130,0,1,1,0,22,0,泰兴市唯艺传媒广告有限公司,0
1,1,0,43,0,1,1,0,1,0,宁夏大学,0
1,1,0,67,0,1,31,0,12,0,北京中关村科金技术有限公司,1
1,1,0,93,0,1,1,0,7,0,北京航天长峰科技工业集团有限公司,0
1,1,0,96,1,1,1,0,18,0,田金荣,0
1,1,0,62,0,1,1,0,10,0,安徽博森互联网科技有限公司,0
1,1,0,98,1,2,1,0,15,0,腾讯科技(深圳)有限公司,1
1,1,0,56,0,1,1,0,27,0,陕西师范大学,1
1,1,0,141,1,1,1,0,29,0,新疆林科院森林生态研究所,1
1,1,0,116,0,1,39,0,23,0,成都链安科技有限公司,1
1,1,0,71,0,1,1,0,22,0,中国科学院遥感与数字地球研究所,1
1,1,0,59,0,1,20,0,9,0,重庆柚瓣家科技有限公司,1
1,1,0,76,0,1,1,0,17,0,北京嘀嘀无限科技发展有限公司,0
1,1,0,116,0,1,1,0,18,0,北京京航计算通讯研究所,1
1,1,0,98,0,1,1,0,24,0,郑州云海信息技术有限公司,1
1,1,0,88,0,1,46,0,22,0,武汉瑞莱保能源技术有限公司,0
1,1,0,134,1,2,42,1,21,0,东华大学,0
1,1,0,58,1,1,1,0,12,0,深圳壹账通智能科技有限公司,1
1,1,0,71,0,2,1,0,22,0,奥克斯空调股份有限公司,1
1,1,0,78,0,1,1,0,21,0,北京溯斐科技有限公司,1
1,1,0,147,0,1,1,0,13,0,万洲电气股份有限公司,0
1,1,0,85,0,1,1,0,22,0,天津工业大学,1
1,1,0,58,0,2,1,0,1,0,德万舒·卡拉,1
1,1,0,58,0,1,17,0,11,0,昆明理工大学,1
1,1,0,48,0,1,1,0,1,0,挖财网络技术有限公司,1
1,1,0,64,0,1,1,0,14,0,清华大学,0
1,1,0,85,0,1,30,0,16,0,浙江大学,1
1,1,0,54,0,1,1,0,18,0,深圳追一科技有限公司,1
1,1,0,118,1,1,1,0,16,0,国网安徽省电力有限公司合肥供电公司,1
1,1,0,84,0,1,1,0,15,0,中国矿业大学,0
1,1,0,31,0,1,17,0,2,0,阿里巴巴集团控股有限公司,0
1,1,0,60,0,2,1,0,12,0,北京寻领科技有限公司,1
1,1,0,85,0,2,1,0,22,0,奥克斯空调股份有限公司,1
1,1,0,100,0,1,1,0,25,0,国网河北省电力有限公司,0
1,1,0,51,0,2,1,0,16,0,北京奇虎科技有限公司,1
1,1,0,168,0,2,51,0,38,0,北京航空航天大学,1
1,1,0,93,0,1,41,0,11,0,苏州华必讯信息科技有限公司,1
1,1,0,65,0,2,1,0,11,0,广东小天才科技有限公司,1
1,1,0,79,0,1,25,0,19,0,南瑞集团有限公司,0
1,1,0,89,0,2,1,0,5,0,北京百度网讯科技有限公司,1
1,1,0,36,0,1,1,0,9,0,中思博安科技(北京)有限公司,1
1,1,0,106,0,1,6,0,26,0,西安交通大学,0
1,1,0,69,0,2,1,0,19,0,平安科技(深圳)有限公司,0
1,1,0,53,0,1,16,0,9,0,广州神马移动信息科技有限公司,1
1,1,0,65,0,2,1,0,20,0,华东师范大学,0
1,1,0,44,0,1,26,0,8,0,山东超越数控电子股份有限公司,1
1,1,0,146,0,1,64,0,24,0,润泽科技发展有限公司,1
1,1,0,55,0,2,1,0,20,0,发那科株式会社,0
1,1,0,152,0,1,46,0,27,0,浙江百先得服饰有限公司,0
1,1,0,51,0,1,19,0,9,0,广州搜料信息技术有限公司,0
1,1,0,40,0,1,1,0,17,0,深圳忆联信息系统有限公司,1
1,1,0,70,0,1,1,0,15,0,中国地质大学(武汉),0
1,1,0,137,0,1,1,0,26,0,青岛里奥机器人技术有限公司,1
1,1,0,94,0,1,24,0,19,0,杭州览众数据科技有限公司,0
1,1,0,41,0,1,1,0,11,0,电子湾有限公司,1
0,1,0,61,0,1,1,0,8,0,中冶京诚工程技术有限公司,0
1,1,0,190,0,1,1,0,48,0,西安航空职业技术学院,0
1,1,0,122,0,1,49,0,30,0,浙江精工钢结构集团有限公司,0
1,1,0,60,0,1,1,0,15,0,南威软件股份有限公司,1
1,1,0,25,0,1,6,0,1,0,天津做票君机器人科技有限公司,1
1,1,0,74,0,1,1,0,9,0,天津深思维科技有限公司,1
1,1,0,64,0,1,1,0,18,0,深圳华声医疗技术股份有限公司,1
1,1,0,61,0,1,15,0,14,0,西北工业大学,0
1,1,0,59,0,1,1,0,1,0,成都天地量子科技有限公司,0
1,1,0,62,0,1,1,0,13,0,中国航空工业集团公司沈阳飞机设计研究所,1
1,1,0,59,0,2,1,0,17,0,奥克斯空调股份有限公司,1
1,1,0,63,0,1,1,0,11,0,中国科学院信息工程研究所,1
1,1,0,20,0,1,1,0,1,0,天津联图科技有限公司,1
1,1,0,112,1,1,40,0,19,0,北京百度网讯科技有限公司,1
1,1,0,68,0,1,24,0,14,0,安徽智恒信科技有限公司,1
1,1,0,49,0,2,1,0,13,0,谷歌有限责任公司,1
1,1,0,29,0,2,18,0,7,0,上海信颐信息技术有限公司,0
1,1,0,86,0,1,1,0,5,0,哈尔滨工程大学,1
1,1,0,123,0,2,1,0,17,0,上海常仁信息科技有限公司,1
1,1,0,87,1,1,1,0,10,0,深圳市三宝创新智能有限公司,1
1,1,0,99,0,2,1,0,18,0,中国科学院信息工程研究所,1
1,1,0,37,0,2,19,0,13,0,微软技术许可有限责任公司,1
1,1,0,68,0,1,1,0,9,0,北京奇艺世纪科技有限公司,1
1,1,0,85,0,1,21,0,14,0,四川长虹电器股份有限公司,0
1,1,0,80,0,1,1,0,12,0,安徽恒科信息技术有限公司,0
1,1,0,171,0,2,1,0,48,0,瑞士再保险有限公司,0
1,1,0,63,0,2,1,0,5,0,北京京东尚科信息技术有限公司,1
1,1,0,56,0,1,1,0,16,0,郑州云海信息技术有限公司,1
1,1,0,61,0,2,19,0,12,0,北京京东金融科技控股有限公司,0
1,1,0,37,0,1,22,0,6,0,哈尔滨理工大学,1
1,1,0,18,1,1,2,0,3,0,阿里巴巴集团控股有限公司,0
1,1,0,74,0,1,1,0,12,0,福州大学,1
1,1,0,81,0,1,1,0,26,0,阿里巴巴集团控股有限公司,0
1,1,0,142,1,1,1,0,30,0,云南大学,1
1,1,0,124,0,1,1,0,20,0,国网山东省电力公司电力科学研究院,0
1,1,0,140,0,1,1,0,21,0,特赞(上海)信息科技有限公司,0
1,1,0,58,0,2,21,0,9,0,北京神州泰岳软件股份有限公司,1
1,1,0,102,0,1,25,0,5,0,百度在线网络技术(北京)有限公司,0
1,1,0,123,0,1,7,0,29,0,北京航空航天大学,1
1,1,0,85,0,2,1,0,3,0,明伟杰,1
1,1,0,62,0,1,1,0,12,0,中国平安人寿保险股份有限公司,0
1,1,0,80,0,2,1,0,16,0,北京因时机器人科技有限公司,1
1,1,0,70,0,2,24,0,14,0,江苏物联网研究发展中心,1
1,1,0,30,0,1,1,0,2,0,广东智信信息科技股份有限公司,1
1,1,0,59,0,1,1,0,10,0,上海智臻智能网络科技股份有限公司,1
1,1,0,15,0,1,1,0,2,0,网宿科技股份有限公司,1
1,1,0,57,0,2,1,0,13,0,上海小蚁科技有限公司,1
1,1,0,27,1,1,1,0,12,0,日本电气株式会社,1
1,1,0,106,0,2,1,0,23,0,西安电子科技大学,1
1,1,0,78,1,1,32,1,5,0,北京百度网讯科技有限公司,1
1,1,0,81,0,1,1,0,22,0,北京百度网讯科技有限公司,1
1,1,0,97,0,2,55,0,1,0,培生教育公司,1
1,1,0,88,0,1,35,0,6,0,众安信息技术服务有限公司,1
1,1,0,57,1,2,1,0,1,0,高丽大学校产学协力团,0
1,1,0,71,0,2,1,0,15,0,北京百度网讯科技有限公司,1
1,1,0,52,1,2,1,0,12,0,中国人民解放军63920部队,1
1,1,0,78,0,1,1,0,14,0,深圳马可孛罗科技有限公司,0
1,1,0,62,0,2,24,0,13,0,腾讯科技(深圳)有限公司,1
1,1,0,39,0,1,18,0,1,0,微软技术许可有限责任公司,1
1,1,0,60,0,1,1,0,6,0,广州神马移动信息科技有限公司,1
1,1,0,79,0,2,1,0,22,0,华中科技大学,0
1,1,0,51,0,2,1,0,11,0,浙江大学,1
1,1,0,104,0,1,1,0,22,0,北京金山云网络技术有限公司,0
1,1,0,82,0,1,1,0,9,0,中电科大数据研究院有限公司,1
1,1,0,63,0,1,1,0,12,0,中国人民解放军军事科学院军事医学研究院,1
1,1,0,72,0,1,46,0,19,0,科达集团股份有限公司技术分公司,0
1,1,0,53,0,2,1,0,9,0,通用电气公司,1
1,1,0,139,0,1,72,0,23,0,山东亿云信息技术有限公司,1
1,1,0,62,0,1,25,0,9,0,第四范式(北京)技术有限公司,1
1,1,0,60,0,2,23,0,15,0,广州多益网络股份有限公司,1
1,1,0,23,0,1,16,0,2,0,万事达卡国际公司,1
1,1,0,91,0,2,1,0,1,0,埃森哲环球解决方案有限公司,1
1,1,0,62,0,1,1,0,14,0,东北大学,1
1,1,0,66,0,1,1,0,17,0,弗兰威尔信息科技(苏州)有限公司,1
1,1,0,60,0,1,1,0,12,0,佛山科学技术学院,1
1,1,0,36,0,1,24,0,11,0,上海智臻智能网络科技股份有限公司,1
1,1,0,56,0,1,1,0,11,0,吴凡,0
1,1,0,102,0,1,1,0,19,0,重庆邮电大学,0
1,1,0,112,0,1,30,0,21,0,苏州棱镜七彩信息科技有限公司,1
1,1,0,43,0,2,14,0,11,0,北京国双科技有限公司,1
1,1,0,30,0,2,15,0,1,0,LG电子株式会社,1
1,1,0,75,0,1,27,0,16,0,平安科技(深圳)有限公司,0
1,1,0,172,0,1,60,0,20,0,南京柯基数据科技有限公司,1
1,1,0,68,0,2,1,0,18,0,塔塔咨询服务有限公司,1
1,1,0,74,0,1,1,0,16,0,北京安天网络安全技术有限公司,1
1,1,0,116,0,1,1,0,27,0,深圳市中电数通智慧安全科技股份有限公司,0
1,1,0,52,0,1,1,0,9,0,西安中科创达软件有限公司,0
1,1,0,64,0,2,27,0,8,0,中国科学院自动化研究所,1
1,1,0,99,0,1,1,0,5,0,深圳一拍物联科技有限公司,0
1,1,0,106,0,1,1,0,27,0,五邑大学,1
1,1,0,91,0,1,45,0,25,0,内蒙古第一机械集团股份有限公司,1
1,1,0,86,0,1,1,0,16,0,安吉汽车物流股份有限公司,0
1,1,0,38,0,1,16,0,16,0,中国电子科技集团公司信息科学研究院,1
1,1,0,58,0,2,1,0,12,0,北京京东尚科信息技术有限公司,1
1,1,0,110,1,1,1,0,20,0,平安科技(深圳)有限公司,1
1,1,0,70,0,1,1,0,16,0,OPPO广东移动通信有限公司,1
1,1,0,208,1,1,1,0,35,0,中共中央办公厅电子科技学院,1
1,1,0,158,1,1,1,0,11,0,重庆邮电大学,0
1,1,0,142,0,1,1,0,11,0,北京国信达数据技术有限公司,0
1,1,0,55,0,1,24,0,11,0,北京华建蓝海科技有限责任公司,1
1,1,0,69,0,1,22,0,16,0,首都航天机械公司,1
1,1,0,74,0,1,30,0,12,0,六度云计算有限公司,1
1,1,0,112,0,1,21,0,18,0,重庆邮电大学,1
1,1,0,77,0,2,1,0,5,0,腾讯科技(北京)有限公司,1
1,1,0,90,0,1,25,0,6,0,众安信息技术服务有限公司,0
1,1,0,158,0,1,1,0,28,0,西安交通大学,0
1,1,0,56,1,1,23,0,9,0,中国海洋大学,1
1,1,0,72,0,1,25,0,16,0,国家计算机网络与信息安全管理中心,1
1,1,0,127,1,1,1,0,23,0,重庆邮电大学,0
1,1,0,50,0,2,1,0,12,0,口口相传(北京)网络技术有限公司,0
1,1,0,150,0,2,53,0,14,0,华融融通(北京)科技有限公司,1
1,1,0,89,0,1,15,0,15,0,南方电网科学研究院有限责任公司,1
1,1,0,118,0,1,1,0,19,0,浙江大学城市学院,0
1,1,0,78,0,2,1,0,12,0,福建榕基软件股份有限公司,0
1,1,0,27,0,2,1,0,5,0,上海赛特斯信息科技股份有限公司,0
1,1,0,27,0,1,1,0,10,0,虫极科技(北京)有限公司,0
1,1,0,146,0,2,51,0,35,0,大连海事大学,1
1,1,0,68,0,1,1,0,15,0,北京春雨天下软件有限公司,1
1,1,0,83,0,1,1,0,21,0,内蒙古第一机械集团股份有限公司,1
1,1,0,43,0,1,1,0,1,0,成都海存艾匹科技有限公司,1
1,1,0,280,0,1,1,0,56,0,南京南瑞继保电气有限公司,0
1,1,0,172,0,1,1,0,19,0,杭州今日芸安科技有限公司,0
1,1,0,61,0,2,1,0,13,0,北京航空航天大学,1
1,1,0,50,0,2,1,0,13,0,百度在线网络技术(北京)有限公司,0
1,1,0,64,0,1,1,0,13,0,OPPO广东移动通信有限公司,0
1,1,0,51,0,1,1,0,1,0,阿里巴巴集团控股有限公司,0
1,1,0,79,0,1,34,0,5,0,四川大学,1
1,1,0,137,1,2,1,0,24,0,重庆邮电大学,0
1,1,0,69,0,1,21,0,16,0,平安科技(深圳)有限公司,1
1,1,0,81,0,2,1,0,20,0,广东小天才科技有限公司,1
1,1,0,124,0,1,1,0,17,0,厦门快商通信息技术有限公司,0
1,1,0,16,0,1,1,0,2,0,阳光人寿保险股份有限公司,1
1,1,0,5,0,2,1,0,2,0,上海晶赞融宣科技有限公司,1
1,1,0,373,0,1,1,0,46,0,青岛联合创智科技有限公司,0
1,1,0,49,0,2,15,0,12,0,北京来也网络科技有限公司,1
1,1,0,82,0,2,22,0,27,0,腾讯科技(深圳)有限公司,1
1,1,0,51,0,1,1,0,10,0,松下知识产权经营株式会社,0
1,1,0,48,0,1,1,0,12,0,四川生学教育科技有限公司,0
1,1,0,110,0,1,1,0,21,0,长沙拓扑陆川新材料科技有限公司,0
1,1,0,82,0,2,1,0,11,0,北京三快在线科技有限公司,1
1,1,0,42,0,2,1,0,16,0,第四范式(北京)技术有限公司,1
1,1,0,61,0,2,24,0,18,0,博彦科技股份有限公司,1
1,1,0,102,0,1,1,0,20,0,OPPO广东移动通信有限公司,1
1,1,0,171,0,1,42,0,23,0,中国科学院遥感与数字地球研究所,0
1,1,0,80,0,1,25,0,18,0,平安科技(深圳)有限公司,0
1,1,0,80,0,1,1,0,15,0,北京理工大学,1
1,1,0,56,0,1,14,0,5,0,厦门快商通信息技术有限公司,1
1,1,0,28,0,1,1,0,13,0,百色学院,0
1,1,0,83,0,2,1,0,5,0,北京京东尚科信息技术有限公司,0
1,1,0,53,0,2,17,0,10,0,北京玄一科技有限公司,1
1,1,0,128,0,2,18,0,3,0,杨杰,0
1,1,0,166,0,2,1,0,22,0,恒生电子股份有限公司,0
1,1,0,90,0,1,1,0,19,0,平安医疗健康管理股份有限公司,1
1,1,0,76,0,1,1,0,13,0,中国电力科学研究院有限公司,1
1,1,0,84,0,1,42,0,15,0,西北工业大学,0
1,1,0,56,0,1,1,0,17,0,平安直通咨询有限公司,0
1,1,0,60,0,1,1,0,9,0,平安直通咨询有限公司,0
1,1,0,79,0,1,1,0,12,0,中国平安人寿保险股份有限公司,0
1,1,0,90,0,1,1,0,16,0,平安医疗健康管理股份有限公司,0
1,1,0,110,0,1,40,0,5,0,长沙瀚云信息科技有限公司,1
1,1,0,65,0,1,1,0,12,0,珠海国津软件科技有限公司,1
1,1,0,61,0,2,17,0,16,0,东北大学,1
1,1,0,41,0,1,1,0,12,0,展讯通信(上海)有限公司,1
1,1,0,66,0,1,1,0,13,0,郑州云海信息技术有限公司,1
1,1,0,84,0,1,24,0,13,0,百度在线网络技术(北京)有限公司,1
1,1,0,116,0,2,1,0,32,0,深圳市有限元科技有限公司,1
1,1,0,33,0,2,1,0,1,0,瞻博网络公司,1
1,1,0,106,0,1,1,0,24,0,上海电力学院,1
1,1,0,45,0,1,1,0,11,0,厦门美图移动科技有限公司,1
1,1,0,79,0,2,1,0,15,0,广东电网有限责任公司电力调度控制中心,0
1,1,0,99,0,1,1,0,18,0,杭州东信网络技术有限公司,0
1,1,0,101,0,1,1,0,10,0,北京大学,1
1,1,0,44,0,1,1,0,9,0,成都海存艾匹科技有限公司,1
1,1,0,127,0,1,1,0,23,0,临泽旷易科技有限公司,0
1,1,0,82,1,1,1,0,9,0,湖南蜂投金融信息服务有限公司,0
1,1,0,88,0,1,1,0,15,0,中国地质大学(武汉),1
1,1,0,57,0,1,1,0,17,0,厦门美图移动科技有限公司,1
1,1,0,44,0,1,1,0,11,0,成都海存艾匹科技有限公司,1
1,1,0,93,0,1,25,0,15,0,腾讯科技(深圳)有限公司,0
1,1,0,192,0,1,1,0,25,0,北京精友世纪软件技术有限公司,0
1,1,0,59,0,1,15,0,11,0,重庆富民银行股份有限公司,0
1,1,0,87,0,2,31,0,15,0,IMEC,1
1,1,0,149,0,1,1,0,29,0,公安部沈阳消防研究所,0
1,1,0,88,0,2,1,0,15,0,广东轩辕网络科技股份有限公司,1
1,1,0,231,1,1,77,0,53,0,宜昌天宇科技有限公司,1
1,1,0,59,1,1,23,1,12,0,上海新储集成电路有限公司,0
1,1,0,150,0,1,1,0,33,0,电子科技大学,1
1,1,0,47,0,1,1,0,14,0,上海电力学院,0
1,1,0,95,0,1,1,0,6,0,中国核动力研究设计院,1
1,1,0,75,0,2,1,0,14,0,中南大学,1
1,1,0,68,0,1,27,0,15,0,河南理工大学,0
1,1,0,74,0,1,1,0,12,0,中国信息安全测评中心,1
1,1,0,51,0,2,1,0,21,0,北京京东尚科信息技术有限公司,0
1,1,0,104,0,1,33,0,19,0,哈尔滨工业大学(威海),1
1,1,0,82,0,1,1,0,10,0,北京航空航天大学,1
1,1,0,84,0,2,31,0,18,0,腾讯科技(深圳)有限公司,1
1,1,0,24,0,1,1,0,4,0,西安交通大学,1
1,1,0,213,0,2,1,0,47,0,中国舰船研究设计中心,1
1,1,0,152,0,1,1,0,18,0,山东浪潮商用系统有限公司,1
1,1,0,75,0,1,1,0,12,0,哈尔滨工程大学,1
1,1,0,94,0,1,37,0,11,0,东南大学,1
1,1,0,91,1,1,1,0,17,0,珠海市智图数研信息技术有限公司,1
1,1,0,78,0,2,1,0,17,0,北京航空航天大学,1
1,1,0,48,0,1,1,0,7,0,广州友米科技有限公司,0
1,1,0,99,0,2,1,0,16,0,杭州排列科技有限公司,0
1,1,0,71,0,1,1,0,12,0,中国人民解放军战略支援部队航天工程大学,1
1,1,0,52,1,2,1,0,10,0,中国农业银行股份有限公司,0
1,1,0,123,2,1,1,0,16,0,成都信息工程大学,0
1,1,0,51,0,2,20,0,16,0,中国科学院计算技术研究所,1
1,1,0,39,0,1,1,0,22,0,校宝在线(杭州)科技股份有限公司,1
1,1,0,43,0,1,1,0,7,0,成都众悦创业孵化器有限公司,0
1,1,0,18,0,1,1,0,4,0,万事达卡国际公司,1
1,1,0,81,0,1,5,0,14,0,山东浪潮商用系统有限公司,0
1,1,0,49,0,1,1,0,1,0,中山大学,1
1,1,0,87,0,1,39,0,6,0,郑州云海信息技术有限公司,0
1,1,0,50,0,1,1,0,8,0,成都众悦创业孵化器有限公司,0
1,1,0,48,0,1,1,0,9,0,四川省华蓥中学,0
1,1,0,12,0,2,2,0,7,0,北京亚控科技发展有限公司,1
1,1,0,81,0,1,27,0,16,0,中山大学,1
1,1,0,172,0,1,1,0,31,0,烽火通信科技股份有限公司,1
1,1,0,45,0,2,1,0,12,0,马鲁巴公司,1
1,1,0,54,1,1,1,0,1,0,万事达卡国际公司,0
1,1,0,92,0,1,1,0,19,0,北京工业大学,0
1,1,0,84,0,1,1,0,31,0,孙仲碧,0
1,1,0,152,1,1,43,1,30,0,中译语通科技股份有限公司,1
1,1,0,79,0,1,1,0,13,0,北京工业大学,1
1,1,0,90,0,1,1,0,28,0,石家庄微泽科技有限公司,0
1,1,0,210,0,1,101,0,28,0,南京大学,1
1,1,0,63,0,1,2,0,15,0,广州朗讯猛虎汽车检测有限公司,0
1,1,0,98,0,1,33,0,5,0,海南大学,0
1,1,0,75,0,1,33,0,17,0,苏州大学,1
1,1,0,121,0,1,1,0,28,0,中国地质大学(武汉),1
1,1,0,56,0,1,17,0,15,0,福建天泉教育科技有限公司,1
1,1,0,72,0,1,26,0,23,0,北京信息科技大学,1
1,1,0,115,0,1,1,0,23,0,上海臻客商务咨询有限公司,0
1,1,0,77,1,1,1,0,17,0,武汉百智诚远科技有限公司,0
0,1,0,110,0,1,1,0,14,0,烟台金蕊女性用品有限公司,0
1,1,0,90,0,1,1,0,13,0,孙迎仙,0
1,1,0,123,0,1,1,0,16,0,大连思索引擎信息有限公司,1
1,1,0,67,0,2,19,0,9,0,中国科学院自动化研究所,1
1,1,0,85,0,1,26,0,16,0,桂林电子科技大学,1
1,1,0,59,0,1,30,0,10,0,上海擎感智能科技有限公司,1
1,1,0,146,0,1,38,0,28,0,国网山东省电力公司济宁供电公司,0
1,1,0,156,0,1,1,0,35,0,欧阳德方,1
1,1,0,71,0,1,19,0,22,0,多点生活(成都)科技有限公司,0
1,1,0,159,0,1,67,0,14,0,成都理工大学,0
1,1,0,79,0,1,1,0,12,0,山东浪潮商用系统有限公司,1
1,1,0,89,0,1,1,0,16,0,北京令才科技有限公司,0
1,1,0,124,0,1,1,0,8,0,南京航空航天大学,1
1,1,0,12,0,1,1,0,1,0,挖财网络技术有限公司,1
1,1,0,10,0,1,13,0,2,0,电子科技大学,1
1,1,0,71,0,1,1,0,26,0,中山大学,1
